description,base_lorom,base_file_offset,plm_id,plm_name,x,y,param,file_offset,plm_description
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B703,,43,23,B44E,078EFA,Scroll PLM
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B647,,56,54,8000,078F00,Upwards extension
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B647,,56,55,8000,078F06,Upwards extension
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B647,,56,56,8000,078F0C,Upwards extension
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B703,,56,57,B451,078F12,Scroll PLM
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B63B,,61,52,8000,078F18,Rightwards extension
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B63B,,60,52,8000,078F1E,Rightwards extension
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,B703,,59,52,B454,078F24,Scroll PLM
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,C848,,1,54,0C5D,078F2A,Door. Grey door facing right
; Room $B40A. Lower Norfair multi-level one-way shaft,8F:8ED6,078ED6,EEDB,,39,27,0049,078F30,Missile tank
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,4,16,8000,078F62,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,5,16,8000,078F68,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,6,16,8000,078F6E,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,7,16,8000,078F74,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,8,16,8000,078F7A,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,9,16,8000,078F80,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,10,16,8000,078F86,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,11,16,8000,078F8C,Rightwards extension
; Room $B457. Pillars hall,8F:8F38,078F38,B63B,,12,16,8000,078F92,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,4,16,8000,078F52,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,5,16,8000,078F58,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,6,16,8000,078F5E,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,7,16,8000,078F64,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,8,16,8000,078F6A,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,9,16,8000,078F70,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,10,16,8000,078F76,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,11,16,8000,078F7C,Rightwards extension
; Room $B482. Lower Norfair holtz room,8F:8F3A,078F3A,B63B,,12,16,8000,078F82,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B703,,3,16,B4E0,078F3C,Scroll PLM
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,4,16,8000,078F42,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,5,16,8000,078F48,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,6,16,8000,078F4E,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,7,16,8000,078F54,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,8,16,8000,078F5A,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,9,16,8000,078F60,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,10,16,8000,078F66,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,11,16,8000,078F6C,Rightwards extension
; Room $B4AD. Lower Norfair wall space pirates shaft,8F:8F3C,078F3C,B63B,,12,16,8000,078F72,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B647,,12,8,8000,078F92,Upwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B647,,12,7,8000,078F98,Upwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B647,,12,6,8000,078F9E,Upwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B703,,3,18,B54E,078FA4,Scroll PLM
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,4,18,8000,078FAA,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,5,18,8000,078FB0,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,6,18,8000,078FB6,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,7,18,8000,078FBC,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,8,18,8000,078FC2,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,9,18,8000,078FC8,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B63B,,10,18,8000,078FCE,Rightwards extension
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,B703,,47,3,B555,078FD4,Scroll PLM
; Room $B4E5. Lower Norfair rising acid room,8F:8F7A,078F7A,EEDB,,43,7,004A,078FDA,Missile tank
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B703,,12,9,B547,078F7C,Scroll PLM
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B647,,12,8,8000,078F82,Upwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B647,,12,7,8000,078F88,Upwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B647,,12,6,8000,078F8E,Upwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B703,,3,18,B54E,078F94,Scroll PLM
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,4,18,8000,078F9A,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,5,18,8000,078FA0,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,6,18,8000,078FA6,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,7,18,8000,078FAC,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,8,18,8000,078FB2,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,9,18,8000,078FB8,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B63B,,10,18,8000,078FBE,Rightwards extension
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,B703,,47,3,B555,078FC4,Scroll PLM
; Room $B510. Lower Norfair spring ball maze room,8F:8F7C,078F7C,EEDB,,43,7,004A,078FCA,Missile tank
; Room $B55A. Lower Norfair escape power bomb room,8F:8FD2,078FD2,EEE3,,12,8,004B,078FD2,Power bomb tank
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,17,72,B5C3,078FDA,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,9,70,8000,078FE0,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B647,,8,70,8000,078FE6,Upwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,8,71,B5C8,078FEC,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,31,72,B5C3,078FF2,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,36,72,B5C8,078FF8,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,6,14,B5CD,078FFE,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,7,14,8000,079004,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,8,14,8000,07900A,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,9,14,8000,079010,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B703,,6,11,B5D2,079016,Scroll PLM
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,7,11,8000,07901C,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,8,11,8000,079022,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,B63B,,9,11,8000,079028,Rightwards extension
; Room $B585. Lower Norfair south kihunter shaft,8F:8FDA,078FDA,C866,,38,77,005E,07902E,Door. Yellow door facing up
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,23,13,B612,079036,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,24,13,8000,07903C,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,21,8,B615,079042,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,22,8,8000,079048,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,23,8,8000,07904E,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,24,8,8000,079054,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,25,8,8000,07905A,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B63B,,26,8,8000,079060,Rightwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,79,9,B61A,079066,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,81,9,B622,07906C,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,15,11,B61D,079072,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,60,9,B622,079078,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,63,9,B61A,07907E,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,20,7,B625,079084,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,20,6,8000,07908A,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,20,5,8000,079090,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,20,4,8000,079096,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B703,,9,9,B628,07909C,Scroll PLM
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,9,8,8000,0790A2,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,9,7,8000,0790A8,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,9,6,8000,0790AE,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,B647,,9,5,8000,0790B4,Upwards extension
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,C878,,17,38,005F,0790BA,Door. Green door facing right
; Room $B5D5. Lower Norfair spike platform room,8F:9036,079036,EEE3,,7,8,004C,0790C0,Power bomb tank
; Room $B62B. Ninja space pirate hall,8F:90C8,0790C8,C848,,1,6,0C60,0790C8,Door. Grey door facing right
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B703,,11,42,B68D,0790D0,Scroll PLM
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B647,,11,41,8000,0790D6,Upwards extension
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B647,,11,40,8000,0790DC,Upwards extension
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B647,,11,39,8000,0790E2,Upwards extension
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B647,,11,38,8000,0790E8,Upwards extension
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B647,,11,37,8000,0790EE,Upwards extension
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B703,,15,42,B690,0790F4,Scroll PLM
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,B703,,20,42,B695,0790FA,Scroll PLM
; Room $B656. Lower Norfair north kihunter shaft,8F:90D0,0790D0,EEDB,,8,41,004D,079100,Missile tank
; Room $B698. Ridley's energy tank,8F:9108,079108,EF7F,,14,11,004E,079108,"Energy tank, shot block"
; Room $B6C1. Screw attack room,8F:9110,079110,EF73,,11,40,004F,079110,"Screw attack, chozo orb"
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B647,,31,54,8000,079118,Upwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B647,,31,55,8000,07911E,Upwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B703,,31,56,B72D,079124,Scroll PLM
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,45,57,8000,07912A,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,44,57,8000,079130,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B703,,43,57,B730,079136,Scroll PLM
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B647,,15,6,8000,07913C,Upwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B647,,15,7,8000,079142,Upwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B647,,15,8,8000,079148,Upwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B703,,15,9,B737,07914E,Scroll PLM
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,27,11,8000,079154,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,26,11,8000,07915A,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,25,11,8000,079160,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,24,11,8000,079166,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,23,11,8000,07916C,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,22,11,8000,079172,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B63B,,21,11,8000,079178,Rightwards extension
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,B703,,20,11,B73C,07917E,Scroll PLM
; Room $B6EE. Norfair rolling boulder shaft,8F:9118,079118,EED7,,42,81,0050,079184,Energy tank
; Room $B741. Lower Norfair save station,8F:918C,07918C,B76F,,7,11,0005,07918C,Save station
"; Room $C98E, state $C9A0. Wrecked Ship chozo room - default",8F:C215,07C215,B703,,31,45,C9EC,07C215,Scroll PLM
"; Room $C98E, state $C9A0. Wrecked Ship chozo room - default",8F:C215,07C215,B647,,65,38,8000,07C21B,Upwards extension
"; Room $C98E, state $C9A0. Wrecked Ship chozo room - default",8F:C215,07C215,B647,,65,39,8000,07C221,Upwards extension
"; Room $C98E, state $C9A0. Wrecked Ship chozo room - default",8F:C215,07C215,B703,,65,40,C9F1,07C227,Scroll PLM
"; Room $CA08, state $CA1A. Wrecked Ship entrance treadmill - default",8F:C22F,07C22F,C842,,110,6,0081,07C247,Door. Grey door facing left
"; Room $CA08, state $CA1A. Wrecked Ship entrance treadmill - default",8F:C22F,07C22F,BB05,,8,8,8000,07C24D,Wrecked Ship attic
"; Room $CA52, state $CA64. Wrecked Ship attic - default",8F:C231,07C231,C848,,1,6,0080,07C231,Door. Grey door facing right
"; Room $CA52, state $CA64. Wrecked Ship attic - default",8F:C231,07C231,C842,,110,6,0081,07C237,Door. Grey door facing left
"; Room $CA52, state $CA64. Wrecked Ship attic - default",8F:C231,07C231,BB05,,8,8,8000,07C23D,Wrecked Ship attic
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,B703,,81,105,CB7D,07C25D,Scroll PLM
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,B703,,65,87,CB80,07C263,Scroll PLM
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,B703,,78,105,CB83,07C269,Scroll PLM
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,B703,,71,109,CB86,07C26F,Scroll PLM
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,EEDB,,2,89,0080,07C275,Missile tank
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,C848,,65,102,0082,07C27B,Door. Grey door facing right
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,C842,,78,70,0083,07C281,Door. Grey door facing left
"; Room $CAAE, state $CAC0. Wrecked Ship attic missile tank room - default",8F:C245,07C245,C87E,,70,125,0084,07C287,Door. Green door facing up
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,B703,,62,87,CB7A,07C247,Scroll PLM
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,B703,,81,105,CB7D,07C24D,Scroll PLM
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,B703,,65,87,CB80,07C253,Scroll PLM
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,B703,,78,105,CB83,07C259,Scroll PLM
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,B703,,71,109,CB86,07C25F,Scroll PLM
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,EEDB,,2,89,0080,07C265,Missile tank
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,C848,,65,102,0082,07C26B,Door. Grey door facing right
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,C842,,78,70,0083,07C271,Door. Grey door facing left
; Room $CAF6. Wrecked Ship mainstreet,8F:C247,07C247,C87E,,70,125,0084,07C277,Door. Green door facing up
"; Room $CB8B, state $CB9D. Wrecked Ship spike platform hall - default",8F:C27F,07C27F,B63B,,8,16,8000,07C297,Rightwards extension
"; Room $CBD5, state $CBE7. Wrecked Ship east exit - default",8F:C281,07C281,B703,,7,16,CC24,07C281,Scroll PLM
"; Room $CBD5, state $CBE7. Wrecked Ship east exit - default",8F:C281,07C281,B63B,,8,16,8000,07C287,Rightwards extension
"; Room $CC27, state $CC39. Wrecked Ship chozo energy tank room - default",8F:C28F,07C28F,B703,,70,12,CCC5,07C2A7,Scroll PLM
"; Room $CC27, state $CC39. Wrecked Ship chozo energy tank room - default",8F:C28F,07C28F,DB5A,,78,6,0085,07C2AD,"Door. Eye door, facing left"
"; Room $CC27, state $CC39. Wrecked Ship chozo energy tank room - default",8F:C28F,07C28F,DB60,,78,9,0085,07C2B3,"Eye door bottom, facing left"
"; Room $CC27, state $CC39. Wrecked Ship chozo energy tank room - default",8F:C28F,07C28F,DB56,,78,7,0085,07C2B9,"Eye door eye, facing left"
"; Room $CC6F, state $CC81. Pre Phantoon hall - default",8F:C291,07C291,B703,,64,12,CCC0,07C291,Scroll PLM
"; Room $CC6F, state $CC81. Pre Phantoon hall - default",8F:C291,07C291,B703,,70,12,CCC5,07C297,Scroll PLM
"; Room $CC6F, state $CC81. Pre Phantoon hall - default",8F:C291,07C291,DB5A,,78,6,0085,07C29D,"Door. Eye door, facing left"
"; Room $CC6F, state $CC81. Pre Phantoon hall - default",8F:C291,07C291,DB60,,78,9,0085,07C2A3,"Eye door bottom, facing left"
"; Room $CC6F, state $CC81. Pre Phantoon hall - default",8F:C291,07C291,DB56,,78,7,0085,07C2A9,"Eye door eye, facing left"
; Room $CD13. Phantoon,8F:C2B3,07C2B3,C848,,1,6,0086,07C2B3,Door. Grey door facing right
"; Room $CDF1, state $CE03. Wrecked Ship easy super missile hall - default",8F:C2BF,07C2BF,B703,,47,7,CE3D,07C2BF,Scroll PLM
"; Room $CE8A, state $CEB6. Wrecked Ship save station - main area boss is dead",8F:C2C9,07C2C9,B76F,,7,11,0000,07C2C9,Save station
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,B703,,31,45,C9EC,07C2D1,Scroll PLM
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,B647,,65,38,8000,07C2D7,Upwards extension
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,B647,,65,39,8000,07C2DD,Upwards extension
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,B703,,65,40,C9F1,07C2E3,Scroll PLM
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,EF7B,,83,11,0081,07C2E9,"Reserve tank, chozo orb"
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,EEDB,,60,38,0082,07C2EF,Missile tank
"; Room $C98E, state $C9BA. Wrecked Ship chozo room - main area boss is dead",8F:C2D1,07C2D1,C848,,1,22,9087,07C2F5,Door. Grey door facing right
"; Room $CA08, state $CA34. Wrecked Ship entrance treadmill - main area boss is dead",8F:C2FD,07C2FD,C842,,110,6,0C89,07C315,Door. Grey door facing left
"; Room $CA08, state $CA34. Wrecked Ship entrance treadmill - main area boss is dead",8F:C2FD,07C2FD,C84E,,70,14,0C8A,07C31B,Door. Grey door facing up
"; Room $CA08, state $CA34. Wrecked Ship entrance treadmill - main area boss is dead",8F:C2FD,07C2FD,BB05,,8,8,8000,07C321,Wrecked Ship attic
"; Room $CA52, state $CA7E. Wrecked Ship attic - main area boss is dead",8F:C2FF,07C2FF,C848,,1,6,0C88,07C2FF,Door. Grey door facing right
"; Room $CA52, state $CA7E. Wrecked Ship attic - main area boss is dead",8F:C2FF,07C2FF,C842,,110,6,0C89,07C305,Door. Grey door facing left
"; Room $CA52, state $CA7E. Wrecked Ship attic - main area boss is dead",8F:C2FF,07C2FF,C84E,,70,14,0C8A,07C30B,Door. Grey door facing up
"; Room $CA52, state $CA7E. Wrecked Ship attic - main area boss is dead",8F:C2FF,07C2FF,BB05,,8,8,8000,07C311,Wrecked Ship attic
"; Room $CAAE, state $CADA. Wrecked Ship attic missile tank room - main area boss is dead",8F:C319,07C319,EEDB,,45,8,0083,07C319,Missile tank
"; Room $CB8B, state $CBB7. Wrecked Ship spike platform hall - main area boss is dead",8F:C321,07C321,B63B,,8,16,8000,07C339,Rightwards extension
"; Room $CB8B, state $CBB7. Wrecked Ship spike platform hall - main area boss is dead",8F:C321,07C321,C890,,1,6,008B,07C33F,Door. Red door facing right
"; Room $CBD5, state $CC01. Wrecked Ship east exit - main area boss is dead",8F:C323,07C323,B703,,7,16,CC24,07C323,Scroll PLM
"; Room $CBD5, state $CC01. Wrecked Ship east exit - main area boss is dead",8F:C323,07C323,B63B,,8,16,8000,07C329,Rightwards extension
"; Room $CBD5, state $CC01. Wrecked Ship east exit - main area boss is dead",8F:C323,07C323,C890,,1,6,008B,07C32F,Door. Red door facing right
"; Room $CC27, state $CC53. Wrecked Ship chozo energy tank room - main area boss is dead",8F:C337,07C337,EED7,,3,6,0084,07C337,Energy tank
"; Room $CC6F, state $CC9B. Pre Phantoon hall - main area boss is dead",8F:C33F,07C33F,B703,,64,12,CCC0,07C33F,Scroll PLM
"; Room $CC6F, state $CC9B. Pre Phantoon hall - main area boss is dead",8F:C33F,07C33F,B703,,70,12,CCC5,07C345,Scroll PLM
"; Room $CCCB, state $CCF7. Wrecked Ship map station - main area boss is dead",8F:C34D,07C34D,B6D3,,5,10,8000,07C34D,Map station
"; Room $CDA8, state $CDD4. Wrecked Ship west super missile room - main area boss is dead",8F:C357,07C357,EEDF,,2,7,0085,07C357,Super missile tank
"; Room $CDF1, state $CE1D. Wrecked Ship easy super missile hall - main area boss is dead",8F:C35F,07C35F,B703,,47,7,CE3D,07C35F,Scroll PLM
"; Room $CDF1, state $CE1D. Wrecked Ship easy super missile hall - main area boss is dead",8F:C35F,07C35F,EEDF,,56,9,0086,07C365,Super missile tank
"; Room $CE40, state $CE6C. Gravity suit room - main area boss is dead",8F:C36D,07C36D,EF5F,,7,9,0087,07C36D,"Gravity suit, chozo orb"
; Room $CED2. n00b tube save station,8F:C375,07C375,B76F,,7,11,0000,07C375,Save station
; Room $CEFB. n00b tube,8F:C37D,07C37D,B703,,3,20,CF4C,07C37D,Scroll PLM
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,4,20,8000,07C383,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,5,20,8000,07C389,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,6,20,8000,07C38F,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B703,,9,20,CF4C,07C395,Scroll PLM
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,10,20,8000,07C39B,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,11,20,8000,07C3A1,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,12,20,8000,07C3A7,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B703,,5,29,CF4F,07C3AD,Scroll PLM
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,6,29,8000,07C3B3,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,7,29,8000,07C3B9,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,8,29,8000,07C3BF,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,9,29,8000,07C3C5,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,B63B,,10,29,8000,07C3CB,Rightwards extension
; Room $CEFB. n00b tube,8F:C37D,07C37D,D70C,,2,21,0080,07C3D1,n00b tube
; Room $CEFB. n00b tube,8F:C37D,07C37D,C88A,,14,38,008C,07C3D7,Door. Red door facing left
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B703,,5,16,CFBC,07C3F7,Scroll PLM
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B703,,5,22,CFC1,07C3FD,Scroll PLM
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,3,8000,07C403,Upwards extension
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,4,8000,07C409,Upwards extension
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,5,8000,07C40F,Upwards extension
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,6,8000,07C415,Upwards extension
